time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station_id,station_name,month,year
2024-01-25,18.0,16.5,20.4,0.0,,165.0,46.3,,1009.7,,93196,Hicks Bay Aws,1,2024
2024-01-26,17.9,15.6,21.0,0.0,,163.0,29.1,,1010.1,,93196,Hicks Bay Aws,1,2024
2024-01-27,18.7,13.3,22.6,1.0,,282.0,26.8,,1007.1,,93196,Hicks Bay Aws,1,2024
2024-01-28,20.6,19.1,22.5,3.6,,300.0,26.2,,1004.0,,93196,Hicks Bay Aws,1,2024
2024-01-29,19.0,17.4,20.7,15.3,,226.0,25.8,,996.8,,93196,Hicks Bay Aws,1,2024
2024-01-30,20.3,18.3,22.8,0.8,,167.0,38.1,,1000.2,,93196,Hicks Bay Aws,1,2024
2024-01-31,20.7,18.2,25.2,0.9,,172.0,30.5,,1001.5,,93196,Hicks Bay Aws,1,2024
2024-01-01,18.0,16.6,19.5,0.7,,219.0,35.5,,1018.3,,93201,Port Taharoa,1,2024
2024-01-02,17.2,13.5,18.9,0.0,,210.0,19.0,,1021.4,,93201,Port Taharoa,1,2024
2024-01-03,17.6,14.4,21.0,0.3,,202.0,14.5,,1021.0,,93201,Port Taharoa,1,2024
2024-01-04,17.5,13.1,21.1,0.0,,194.0,10.1,,1019.3,,93201,Port Taharoa,1,2024
2024-01-05,18.2,14.8,22.2,0.0,,347.0,9.5,,1013.1,,93201,Port Taharoa,1,2024
2024-01-06,19.0,15.7,21.7,0.0,,170.0,19.0,,1011.6,,93201,Port Taharoa,1,2024
2024-01-07,19.6,14.1,23.2,0.0,,140.0,11.3,,1019.4,,93201,Port Taharoa,1,2024
2024-01-08,20.7,17.1,23.9,0.0,,43.0,11.9,,1025.4,,93201,Port Taharoa,1,2024
2024-01-09,20.8,18.3,23.3,0.2,,220.0,14.9,,1025.3,,93201,Port Taharoa,1,2024
2024-01-10,21.4,16.6,25.6,0.1,,98.0,11.3,,1025.2,,93201,Port Taharoa,1,2024
2024-01-11,21.9,19.5,24.4,0.0,,100.0,12.4,,1026.5,,93201,Port Taharoa,1,2024
2024-01-12,20.4,16.4,23.7,0.0,,200.0,13.8,,1025.8,,93201,Port Taharoa,1,2024
2024-01-13,20.8,17.5,24.2,0.0,,251.0,9.7,,1024.6,,93201,Port Taharoa,1,2024
2024-01-14,21.5,16.9,25.6,0.0,,325.0,9.5,,1021.0,,93201,Port Taharoa,1,2024
2024-01-15,20.4,19.0,22.3,53.7,,302.0,15.9,,1016.3,,93201,Port Taharoa,1,2024
2024-01-16,20.5,16.0,23.5,1.0,,176.0,11.2,,1020.0,,93201,Port Taharoa,1,2024
2024-01-17,22.0,17.4,25.6,0.4,,54.0,12.3,,1022.0,,93201,Port Taharoa,1,2024
2024-01-18,23.3,20.1,27.3,0.5,,25.0,11.5,,1020.2,,93201,Port Taharoa,1,2024
2024-01-19,23.4,19.6,27.6,11.0,,33.0,18.0,,1017.9,,93201,Port Taharoa,1,2024
2024-01-20,23.5,21.9,26.3,5.6,,2.0,12.5,,1016.8,,93201,Port Taharoa,1,2024
2024-01-21,23.0,20.3,25.6,0.0,,116.0,11.0,,1014.6,,93201,Port Taharoa,1,2024
2024-01-22,22.9,20.2,25.5,0.5,,172.0,16.8,,1005.5,,93201,Port Taharoa,1,2024
2024-01-23,21.2,19.0,22.5,27.3,,254.0,23.9,,1001.5,,93201,Port Taharoa,1,2024
2024-01-24,18.4,16.5,20.1,0.0,,196.0,32.1,,1010.6,,93201,Port Taharoa,1,2024
2024-01-25,17.9,12.1,22.3,0.2,,168.0,14.1,,1012.5,,93201,Port Taharoa,1,2024
2024-01-26,18.8,14.1,22.7,0.0,,55.0,12.5,,1011.6,,93201,Port Taharoa,1,2024
2024-01-27,18.7,15.6,20.6,7.5,,356.0,16.0,,1007.1,,93201,Port Taharoa,1,2024
2024-01-28,17.9,15.6,21.6,54.2,,56.0,19.4,,1002.6,,93201,Port Taharoa,1,2024
2024-01-29,20.2,17.1,24.3,1.1,,198.0,27.6,,1000.3,,93201,Port Taharoa,1,2024
2024-01-30,20.6,16.8,23.9,0.0,,179.0,14.2,,1004.3,,93201,Port Taharoa,1,2024
2024-01-31,21.6,18.6,25.0,0.0,,198.0,10.5,,1004.7,,93201,Port Taharoa,1,2024
2024-01-01,16.4,13.4,19.5,2.2,,261.0,24.6,,1016.1,,93245,Taupo Aws,1,2024
2024-01-02,15.3,7.7,20.1,0.1,,239.0,12.1,,1020.1,,93245,Taupo Aws,1,2024
2024-01-03,16.4,10.5,21.4,0.0,,298.0,8.7,,1020.1,,93245,Taupo Aws,1,2024
2024-01-04,17.9,12.2,23.2,1.7,,331.0,9.7,,1018.2,,93245,Taupo Aws,1,2024
2024-01-05,17.0,13.9,20.2,7.1,,316.0,7.3,,1012.8,,93245,Taupo Aws,1,2024
2024-01-06,17.0,11.8,21.8,0.3,,135.0,10.0,,1011.2,,93245,Taupo Aws,1,2024
2024-01-07,17.4,9.1,25.0,0.0,,103.0,7.2,,1019.5,,93245,Taupo Aws,1,2024
2024-01-08,20.2,15.7,24.9,2.5,,324.0,8.9,,1024.8,,93245,Taupo Aws,1,2024
2024-01-09,20.8,16.9,25.3,0.4,,285.0,11.3,,1024.0,,93245,Taupo Aws,1,2024
2024-01-10,21.0,16.4,26.4,1.4,,52.0,10.8,,1025.1,,93245,Taupo Aws,1,2024
2024-01-11,20.9,17.6,25.6,1.5,,343.0,8.8,,1025.9,,93245,Taupo Aws,1,2024
2024-01-12,20.9,16.5,26.8,0.6,,257.0,13.1,,1024.2,,93245,Taupo Aws,1,2024
2024-01-13,21.5,17.2,26.7,0.2,,337.0,10.3,,1023.3,,93245,Taupo Aws,1,2024
2024-01-14,19.4,12.6,24.9,0.3,,303.0,9.9,,1020.5,,93245,Taupo Aws,1,2024
2024-01-15,18.7,17.0,20.4,29.1,,350.0,11.9,,1016.2,,93245,Taupo Aws,1,2024
2024-01-16,18.0,14.8,22.4,0.0,,99.0,19.0,,1021.1,,93245,Taupo Aws,1,2024
2024-01-17,18.5,12.9,23.7,8.1,,49.0,10.5,,1023.3,,93245,Taupo Aws,1,2024
2024-01-18,20.8,18.0,25.1,0.6,,30.0,9.2,,1021.1,,93245,Taupo Aws,1,2024
2024-01-19,20.2,14.8,24.2,2.6,,32.0,12.7,,1019.5,,93245,Taupo Aws,1,2024
2024-01-20,20.8,18.6,24.9,7.8,,19.0,14.6,,1017.2,,93245,Taupo Aws,1,2024
2024-01-21,21.5,17.5,27.3,1.0,,17.0,10.7,,1015.1,,93245,Taupo Aws,1,2024
2024-01-22,21.2,15.6,25.4,4.3,,165.0,10.8,,1005.3,,93245,Taupo Aws,1,2024
2024-01-23,19.3,16.5,23.1,9.2,,295.0,13.6,,1000.3,,93245,Taupo Aws,1,2024
2024-01-24,15.9,10.7,20.3,0.0,,236.0,20.6,,1009.0,,93245,Taupo Aws,1,2024
2024-01-25,15.1,9.1,19.5,0.7,,134.0,18.5,,1013.2,,93245,Taupo Aws,1,2024
2024-01-26,15.7,4.9,23.4,0.0,,283.0,7.9,,1011.2,,93245,Taupo Aws,1,2024
2024-01-27,15.9,12.8,17.8,2.7,,12.0,9.8,,1007.3,,93245,Taupo Aws,1,2024
2024-01-28,15.7,12.8,17.8,38.1,,275.0,8.0,,1003.4,,93245,Taupo Aws,1,2024
2024-01-29,17.6,11.8,22.2,0.2,,192.0,21.4,,999.1,,93245,Taupo Aws,1,2024
2024-01-30,19.9,14.2,25.2,0.0,,135.0,20.5,,1003.9,,93245,Taupo Aws,1,2024
2024-01-31,20.5,15.3,26.9,1.5,,98.0,12.9,,1004.2,,93245,Taupo Aws,1,2024
2024-01-01,20.0,15.2,22.5,0.8,,252.0,17.6,,1014.7,,93291,Gisborne Aerodrome,1,2024
2024-01-02,19.6,13.9,25.0,0.0,,334.0,11.9,,1019.0,,93291,Gisborne Aerodrome,1,2024
2024-01-03,19.7,14.8,24.0,0.3,,10.0,12.7,,1019.3,,93291,Gisborne Aerodrome,1,2024
2024-01-04,19.7,14.3,24.4,0.5,,7.0,13.2,,1017.7,,93291,Gisborne Aerodrome,1,2024
2024-01-05,20.1,16.5,26.4,2.5,,319.0,14.5,,1011.4,,93291,Gisborne Aerodrome,1,2024
2024-01-06,18.1,15.5,21.3,4.3,,213.0,13.1,,1011.4,,93291,Gisborne Aerodrome,1,2024
2024-01-07,17.2,11.6,20.5,0.2,,197.0,12.4,,1020.9,,93291,Gisborne Aerodrome,1,2024
2024-01-08,17.1,9.1,23.5,0.0,,18.0,11.6,,1025.9,,93291,Gisborne Aerodrome,1,2024
2024-01-09,21.3,13.2,29.5,0.0,,335.0,12.0,,1023.4,,93291,Gisborne Aerodrome,1,2024
2024-01-10,19.5,14.8,22.3,0.0,,114.0,11.9,,1026.7,,93291,Gisborne Aerodrome,1,2024
2024-01-11,22.2,15.7,28.3,0.0,,331.0,13.0,,1025.3,,93291,Gisborne Aerodrome,1,2024
2024-01-12,21.8,16.2,25.9,0.0,,15.0,16.7,,1023.6,,93291,Gisborne Aerodrome,1,2024
2024-01-13,22.4,14.3,29.6,0.0,,355.0,13.6,,1022.6,,93291,Gisborne Aerodrome,1,2024
2024-01-14,24.1,19.8,29.5,0.0,,328.0,25.4,,1018.1,,93291,Gisborne Aerodrome,1,2024
2024-01-15,21.6,18.9,25.7,9.8,,354.0,14.7,,1015.5,,93291,Gisborne Aerodrome,1,2024
2024-01-16,18.1,16.1,20.3,13.0,,139.0,16.9,,1022.0,,93291,Gisborne Aerodrome,1,2024
2024-01-17,20.6,17.4,24.8,2.7,,80.0,12.5,,1023.6,,93291,Gisborne Aerodrome,1,2024
2024-01-18,22.5,16.1,28.2,0.2,,351.0,10.4,,1020.7,,93291,Gisborne Aerodrome,1,2024
2024-01-19,22.8,16.5,27.3,1.6,,351.0,11.6,,1019.2,,93291,Gisborne Aerodrome,1,2024
2024-01-20,24.0,17.1,28.9,0.5,,341.0,12.7,,1016.5,,93291,Gisborne Aerodrome,1,2024
2024-01-21,23.0,17.7,28.5,0.0,,12.0,11.7,,1015.2,,93291,Gisborne Aerodrome,1,2024
2024-01-22,20.2,19.4,21.7,12.1,,119.0,11.9,,1006.2,,93291,Gisborne Aerodrome,1,2024
2024-01-23,22.8,18.8,27.4,0.0,,321.0,16.1,,998.8,,93291,Gisborne Aerodrome,1,2024
2024-01-24,18.9,16.2,21.0,0.2,,181.0,13.3,,1008.5,,93291,Gisborne Aerodrome,1,2024
2024-01-25,19.0,15.6,21.2,0.7,,162.0,21.5,,1013.0,,93291,Gisborne Aerodrome,1,2024
2024-01-26,17.0,11.9,20.8,0.4,,194.0,13.1,,1011.6,,93291,Gisborne Aerodrome,1,2024
2024-01-27,18.0,10.2,23.8,0.3,,334.0,19.2,,1005.4,,93291,Gisborne Aerodrome,1,2024
2024-01-28,20.3,15.8,26.1,7.7,,308.0,14.7,,1002.2,,93291,Gisborne Aerodrome,1,2024
2024-01-29,18.4,16.2,21.0,13.2,,230.0,15.2,,997.8,,93291,Gisborne Aerodrome,1,2024
2024-01-30,20.6,18.9,22.9,2.8,,172.0,24.9,,1003.8,,93291,Gisborne Aerodrome,1,2024
2024-01-31,19.8,18.1,22.2,3.9,,196.0,23.4,,1004.5,,93291,Gisborne Aerodrome,1,2024
2024-01-01,21.9,16.7,26.4,0.0,,239.0,21.8,,1015.1,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-02,19.8,13.7,25.4,0.0,,10.0,20.8,,1019.4,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-03,19.9,14.1,24.5,0.0,,8.0,19.3,,1019.5,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-04,23.4,15.7,29.4,0.0,,6.0,22.3,,1018.0,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-05,19.2,15.0,27.0,0.8,,334.0,17.7,,1011.9,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-06,17.4,14.3,21.7,3.6,,206.0,18.3,,1011.2,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-07,15.7,8.8,20.9,0.0,,172.0,21.8,,1020.7,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-08,17.0,11.4,21.5,0.0,,16.0,15.7,,1025.9,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-09,21.3,13.0,29.8,0.0,,20.0,16.2,,1023.7,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-10,25.2,17.9,30.6,0.0,,152.0,14.3,,1026.4,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-11,23.1,15.5,28.4,0.0,,0.0,23.7,,1025.8,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-12,26.7,18.4,31.5,0.0,,7.0,17.9,,1023.9,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-13,24.4,13.9,29.7,0.0,,354.0,19.9,,1022.8,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-14,23.6,17.9,29.8,0.0,,318.0,28.0,,1018.6,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-15,19.7,15.7,26.2,25.1,,334.0,22.0,,1015.7,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-16,19.6,9.5,27.2,0.0,,146.0,23.7,,1021.8,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-17,20.3,17.2,24.2,2.7,,109.0,20.6,,1023.5,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-18,22.7,15.8,29.1,0.0,,12.0,20.9,,1021.1,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-19,23.4,16.2,27.9,0.0,,4.0,25.0,,1019.5,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-20,23.7,17.0,29.6,0.0,,13.0,27.6,,1017.0,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-21,22.5,17.1,28.7,10.2,,24.0,19.6,,1015.4,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-22,19.9,13.6,25.7,0.0,,87.0,21.2,,1006.5,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-23,20.9,15.9,28.1,0.5,,319.0,22.6,,998.7,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-24,19.2,15.9,21.2,0.5,,183.0,24.5,,1008.8,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-25,17.4,12.7,21.4,0.8,,158.0,33.1,,1012.8,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-26,18.3,10.8,22.8,2.5,,165.0,21.6,,1012.0,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-27,19.2,14.0,24.0,0.3,,332.0,22.2,,1006.1,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-28,19.1,15.0,26.4,21.1,,327.0,19.8,,1002.5,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-29,19.4,16.0,21.2,21.6,,207.0,34.1,,997.6,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-30,20.1,17.7,23.0,10.9,,164.0,35.0,,1003.6,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-31,19.8,18.3,21.1,3.9,,188.0,36.9,,1004.2,,93292,Gisborne Aerodrome Aws,1,2024
2024-01-01,16.3,14.6,18.2,,,240.0,28.8,,1017.8,,93308,New Plymouth Aerodrome,1,2024
2024-01-02,16.3,14.3,18.8,,,244.0,19.1,,1020.5,,93308,New Plymouth Aerodrome,1,2024
2024-01-03,17.2,15.1,19.6,,,247.0,16.3,,1020.0,,93308,New Plymouth Aerodrome,1,2024
2024-01-04,17.1,14.2,19.9,,,290.0,12.5,,1018.5,,93308,New Plymouth Aerodrome,1,2024
2024-01-05,16.6,14.4,19.1,,,329.0,9.1,,1012.5,,93308,New Plymouth Aerodrome,1,2024
2024-01-06,17.3,14.0,20.4,,,177.0,12.8,,1011.6,,93308,New Plymouth Aerodrome,1,2024
2024-01-07,17.8,13.8,21.4,,,189.0,13.7,,1019.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-08,19.2,15.3,23.1,,,265.0,10.3,,1024.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-09,19.6,16.4,22.7,,,282.0,11.4,,1024.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-10,20.7,16.8,25.0,,,120.0,9.9,,1025.1,,93308,New Plymouth Aerodrome,1,2024
2024-01-11,21.1,18.6,24.6,,,330.0,11.3,,1026.1,,93308,New Plymouth Aerodrome,1,2024
2024-01-12,20.0,17.3,22.9,,,253.0,16.8,,1025.2,,93308,New Plymouth Aerodrome,1,2024
2024-01-13,20.3,17.7,23.4,,,255.0,12.7,,1023.8,,93308,New Plymouth Aerodrome,1,2024
2024-01-14,20.5,17.3,23.9,,,313.0,14.9,,1020.2,,93308,New Plymouth Aerodrome,1,2024
2024-01-15,19.0,16.7,20.9,,,274.0,15.7,,1015.5,,93308,New Plymouth Aerodrome,1,2024
2024-01-16,19.2,14.8,23.4,,,130.0,11.8,,1019.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-17,21.1,17.9,25.1,,,49.0,14.8,,1021.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-18,21.9,19.6,24.6,,,43.0,13.9,,1019.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-19,22.4,20.1,25.5,,,35.0,18.7,,1017.6,,93308,New Plymouth Aerodrome,1,2024
2024-01-20,22.5,20.7,24.1,,,341.0,14.8,,1015.8,,93308,New Plymouth Aerodrome,1,2024
2024-01-21,22.3,19.9,24.7,,,70.0,8.0,,1014.8,,93308,New Plymouth Aerodrome,1,2024
2024-01-22,21.8,19.3,24.4,,,181.0,10.7,,1006.0,,93308,New Plymouth Aerodrome,1,2024
2024-01-23,19.5,16.4,21.7,,,284.0,25.0,,999.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-24,16.6,14.5,19.1,,,224.0,25.0,,1010.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-25,17.8,13.5,21.8,,,179.0,13.7,,1012.8,,93308,New Plymouth Aerodrome,1,2024
2024-01-26,18.2,14.0,22.1,,,195.0,12.8,,1011.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-27,18.8,16.8,20.7,,,323.0,20.6,,1005.7,,93308,New Plymouth Aerodrome,1,2024
2024-01-28,17.4,16.0,19.0,,,157.0,10.4,,1003.2,,93308,New Plymouth Aerodrome,1,2024
2024-01-29,18.5,15.9,21.6,,,206.0,25.5,,1000.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-30,19.5,16.1,23.1,,,177.0,22.5,,1005.9,,93308,New Plymouth Aerodrome,1,2024
2024-01-31,20.0,17.2,23.1,,,180.0,21.8,,1006.0,,93308,New Plymouth Aerodrome,1,2024
2024-01-01,15.3,9.3,20.4,0.0,,241.0,25.9,,1017.5,,93309,New Plymouth Aws,1,2024
2024-01-02,22.5,19.5,27.1,0.0,,226.0,16.8,,1020.6,,93309,New Plymouth Aws,1,2024
2024-01-03,16.4,11.0,20.9,0.0,,261.0,20.4,,1020.0,,93309,New Plymouth Aws,1,2024
2024-01-04,18.0,11.0,20.5,0.0,,288.0,10.4,,1018.8,,93309,New Plymouth Aws,1,2024
2024-01-05,17.1,13.6,20.0,2.3,,330.0,11.4,,1012.6,,93309,New Plymouth Aws,1,2024
2024-01-06,18.2,13.0,23.1,0.0,,165.0,14.9,,1011.8,,93309,New Plymouth Aws,1,2024
2024-01-07,18.7,13.0,23.9,0.0,,175.0,18.8,,1019.5,,93309,New Plymouth Aws,1,2024
2024-01-08,19.1,13.2,23.0,4.3,,245.0,12.9,,1025.1,,93309,New Plymouth Aws,1,2024
2024-01-09,23.7,21.2,27.2,0.0,,241.0,12.2,,1025.0,,93309,New Plymouth Aws,1,2024
2024-01-10,21.7,15.8,24.6,0.0,,215.0,12.2,,1025.1,,93309,New Plymouth Aws,1,2024
2024-01-11,20.0,13.8,23.8,0.0,,305.0,13.7,,1026.2,,93309,New Plymouth Aws,1,2024
2024-01-12,19.2,13.7,23.9,0.0,,243.0,16.2,,1025.3,,93309,New Plymouth Aws,1,2024
2024-01-13,21.1,13.7,23.5,0.0,,264.0,11.0,,1024.1,,93309,New Plymouth Aws,1,2024
2024-01-14,20.6,17.7,24.7,9.9,,306.0,16.9,,1020.4,,93309,New Plymouth Aws,1,2024
2024-01-15,16.7,9.5,22.4,0.3,,250.0,15.5,,1015.4,,93309,New Plymouth Aws,1,2024
2024-01-16,16.8,9.5,21.8,0.0,,195.0,10.8,,1020.0,,93309,New Plymouth Aws,1,2024
2024-01-17,22.2,16.3,25.1,0.0,,61.0,10.6,,1021.9,,93309,New Plymouth Aws,1,2024
2024-01-18,23.2,18.5,26.0,0.0,,42.0,10.5,,1019.9,,93309,New Plymouth Aws,1,2024
2024-01-19,23.0,20.1,26.6,11.7,,28.0,15.8,,1017.6,,93309,New Plymouth Aws,1,2024
2024-01-20,22.3,19.9,25.1,0.0,,335.0,18.8,,1016.2,,93309,New Plymouth Aws,1,2024
2024-01-21,22.9,19.9,26.3,0.0,,92.0,10.2,,1014.4,,93309,New Plymouth Aws,1,2024
2024-01-22,22.2,18.0,27.5,14.2,,195.0,16.6,,1005.3,,93309,New Plymouth Aws,1,2024
2024-01-23,17.3,11.7,23.5,0.0,,266.0,23.8,,1000.4,,93309,New Plymouth Aws,1,2024
2024-01-24,15.1,7.6,21.6,0.0,,218.0,16.4,,1010.7,,93309,New Plymouth Aws,1,2024
2024-01-25,18.2,7.6,24.6,0.0,,176.0,16.6,,1012.6,,93309,New Plymouth Aws,1,2024
2024-01-26,19.7,11.4,23.3,8.9,,204.0,14.7,,1011.1,,93309,New Plymouth Aws,1,2024
2024-01-27,16.1,9.6,21.7,7.1,,308.0,25.0,,1005.4,,93309,New Plymouth Aws,1,2024
2024-01-28,17.2,11.1,22.0,0.0,,161.0,11.3,,1002.7,,93309,New Plymouth Aws,1,2024
2024-01-29,19.2,13.0,23.2,26.9,,175.0,23.2,,1001.1,,93309,New Plymouth Aws,1,2024
2024-01-30,20.9,17.0,26.0,0.0,,155.0,34.4,,1005.1,,93309,New Plymouth Aws,1,2024
2024-01-31,19.4,11.9,26.8,0.0,,162.0,28.2,,1005.1,,93309,New Plymouth Aws,1,2024
2024-01-01,11.3,7.1,15.7,3.8,,251.0,18.1,,1016.9,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-02,10.6,2.6,16.8,0.0,,239.0,12.9,,1019.9,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-03,13.3,9.0,18.1,4.5,,223.0,9.1,,1019.8,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-04,14.0,8.0,20.7,0.0,,216.0,12.7,,1017.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-05,12.7,9.5,16.6,3.3,,220.0,13.9,,1012.2,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-06,12.7,10.0,16.7,3.4,,169.0,8.4,,1012.4,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-07,12.7,4.6,20.0,0.0,,125.0,9.9,,1020.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-08,16.2,9.2,21.3,1.8,,247.0,12.9,,1025.2,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-09,16.1,11.2,21.6,1.3,,226.0,13.4,,1025.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-10,17.3,10.6,24.1,7.2,,207.0,9.4,,1026.4,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-11,18.1,14.3,22.6,0.7,,267.0,15.7,,1026.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-12,15.6,6.7,21.4,0.0,,210.0,10.1,,1025.7,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-13,17.0,10.2,23.6,0.0,,223.0,12.9,,1023.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-14,15.6,6.4,21.3,0.0,,264.0,18.4,,1019.9,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-15,15.4,13.4,16.5,46.6,,247.0,14.5,,1016.1,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-16,15.0,11.6,20.7,0.3,,81.0,19.7,,1021.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-17,17.2,10.4,23.9,2.6,,31.0,18.2,,1023.2,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-18,18.2,14.7,23.4,9.5,,19.0,13.6,,1021.6,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-19,18.7,14.5,23.5,1.8,,22.0,25.2,,1019.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-20,19.8,16.5,24.5,6.8,,255.0,12.8,,1017.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-21,18.3,15.4,21.2,13.5,,101.0,7.3,,1016.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-22,18.7,15.1,24.3,5.8,,66.0,14.2,,1007.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-23,15.5,10.2,19.0,6.0,,275.0,16.7,,1000.0,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-24,10.8,7.1,15.1,0.0,,229.0,14.3,,1011.2,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-25,11.6,5.1,17.2,0.1,,71.0,19.0,,1014.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-26,12.3,4.1,19.6,0.0,,183.0,11.2,,1012.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-27,14.2,7.6,21.3,1.8,,346.0,16.9,,1005.5,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-28,11.3,7.8,14.3,33.0,,74.0,9.5,,1003.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-29,12.1,7.9,16.6,4.8,,188.0,15.1,,1001.9,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-30,15.0,10.5,21.2,3.4,,147.0,12.5,,1007.3,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-31,15.8,10.8,21.5,1.1,,153.0,9.8,,1007.1,,93339,Waiouru Airstrip / Waiouru Military Camp,1,2024
2024-01-01,19.4,16.3,23.9,0.5,,226.0,17.1,,1015.1,,93373,Napier Aerodrome Aws,1,2024
2024-01-02,18.8,11.6,23.3,0.0,,125.0,10.1,,1018.9,,93373,Napier Aerodrome Aws,1,2024
2024-01-03,18.6,13.6,22.8,0.0,,130.0,12.1,,1019.6,,93373,Napier Aerodrome Aws,1,2024
2024-01-04,19.9,13.4,26.1,0.0,,312.0,13.7,,1016.3,,93373,Napier Aerodrome Aws,1,2024
2024-01-05,20.1,16.6,25.3,5.9,,113.0,13.3,,1011.1,,93373,Napier Aerodrome Aws,1,2024
2024-01-06,17.0,14.7,22.2,9.9,,211.0,10.4,,1012.5,,93373,Napier Aerodrome Aws,1,2024
2024-01-07,16.3,9.8,20.9,0.0,,170.0,10.9,,1021.5,,93373,Napier Aerodrome Aws,1,2024
2024-01-08,17.4,10.1,23.0,0.0,,84.0,9.9,,1025.6,,93373,Napier Aerodrome Aws,1,2024
2024-01-09,21.5,13.0,29.3,0.0,,246.0,13.5,,1023.1,,93373,Napier Aerodrome Aws,1,2024
2024-01-10,20.4,16.7,23.5,0.1,,133.0,11.7,,1027.3,,93373,Napier Aerodrome Aws,1,2024
2024-01-11,22.0,15.8,26.5,0.0,,3.0,12.3,,1024.0,,93373,Napier Aerodrome Aws,1,2024
